business_id,month,leads_in,opportunities,proposals_sent,deals_closed,pipeline_value
UAE_167,2023-09,140,56,28,2,173286
UAE_167,2023-10,68,27,13,2,80278
UAE_167,2023-11,80,32,16,1,157138
UAE_167,2023-12,39,15,7,1,23433
UAE_167,2024-01,74,29,14,2,100141
UAE_167,2024-02,55,22,11,2,45750
UAE_167,2024-03,30,12,6,1,59654
UAE_167,2024-04,31,12,6,1,29548
UAE_167,2024-05,24,9,4,1,47866
UAE_167,2024-06,21,8,4,1,28595
UAE_167,2024-07,139,55,27,3,125535
UAE_167,2024-08,38,15,7,1,56100
UAE_167,2024-09,91,36,18,2,105889
UAE_167,2024-10,105,42,21,2,142970
UAE_167,2024-11,55,22,11,1,94122
UAE_167,2024-12,37,14,7,1,27449
UAE_167,2025-01,36,14,7,1,55403
UAE_167,2025-02,127,50,25,4,138829
UAE_167,2025-03,107,42,21,2,80432
UAE_167,2025-04,42,16,8,1,50307
UAE_167,2025-05,50,20,10,1,82671
UAE_167,2025-06,33,13,6,1,46270
UAE_167,2025-07,28,11,5,1,44407
UAE_167,2025-08,31,12,6,1,36538
UAE_167,2025-09,32,12,6,1,44007
UAE_167,2025-10,24,9,4,1,48496
UAE_167,2025-11,23,9,4,1,12435
UAE_167,2025-12,68,27,13,2,97894
UAE_168,2023-01,110,44,22,3,270321
UAE_168,2023-02,268,107,53,5,1072581
UAE_168,2023-03,234,93,46,4,727998
UAE_168,2023-04,193,77,38,3,1182489
UAE_168,2023-05,186,74,37,3,715910
UAE_168,2023-06,149,59,29,2,482922
UAE_168,2023-07,356,142,71,9,2149887
UAE_168,2023-08,182,72,36,6,852432
UAE_168,2023-09,383,153,76,10,1213262
UAE_168,2023-10,221,88,44,4,1323298
UAE_168,2023-11,215,86,43,6,772130
UAE_168,2023-12,326,130,65,12,749569
UAE_168,2024-01,326,130,65,10,524110
UAE_168,2024-02,103,41,20,2,620358
UAE_168,2024-03,117,46,23,2,675857
UAE_168,2024-04,276,110,55,4,751813
UAE_168,2024-05,257,102,51,8,418203
UAE_168,2024-06,276,110,55,5,1016309
UAE_168,2024-07,417,166,83,14,1501999
UAE_168,2024-08,300,120,60,10,1695462
UAE_168,2024-09,249,99,49,3,1285856
UAE_168,2024-10,166,66,33,2,515542
UAE_168,2024-11,215,86,43,5,1318168
UAE_168,2024-12,138,55,27,4,700027
UAE_168,2025-01,315,126,63,9,758564
UAE_168,2025-02,194,77,38,7,465069
UAE_168,2025-03,116,46,23,3,352599
UAE_168,2025-04,310,124,62,12,818900
UAE_168,2025-05,85,34,17,1,191118
UAE_168,2025-06,213,85,42,6,565884
UAE_168,2025-07,222,88,44,4,1037204
UAE_168,2025-08,290,116,58,6,1190263
UAE_168,2025-09,415,166,83,6,1028879
UAE_168,2025-10,99,39,19,2,488494
UAE_168,2025-11,124,49,24,4,201345
UAE_168,2025-12,65,26,13,1,192535
UAE_169,2023-01,12,4,2,1,3529
UAE_169,2023-02,56,22,11,1,47903
UAE_169,2023-03,47,18,9,1,24451
UAE_169,2023-04,19,7,3,1,10119
UAE_169,2023-05,44,17,8,1,28312
UAE_169,2023-06,25,10,5,1,18286
UAE_169,2023-07,63,25,12,2,55208
UAE_169,2023-08,23,9,4,1,15752
UAE_169,2023-09,38,15,7,1,38853
UAE_169,2023-10,55,22,11,1,32388
UAE_169,2023-11,21,8,4,1,19846
UAE_169,2023-12,27,10,5,1,18499
UAE_169,2024-01,31,12,6,1,26789
UAE_169,2024-02,22,8,4,1,15851
UAE_169,2024-03,33,13,6,1,32319
UAE_169,2024-04,77,30,15,2,76272
UAE_169,2024-05,34,13,6,1,35821
UAE_169,2024-06,34,13,6,1,28862
UAE_169,2024-07,20,8,4,1,13427
UAE_169,2024-08,11,4,2,1,11946
UAE_169,2024-09,42,16,8,1,20461
UAE_169,2024-10,10,4,2,1,7226
UAE_169,2024-11,23,9,4,1,23485
UAE_169,2024-12,57,22,11,2,20331
UAE_169,2025-01,89,35,17,2,102624
UAE_169,2025-02,24,9,4,1,16345
UAE_169,2025-03,18,7,3,1,6411
UAE_169,2025-04,58,23,11,1,46054
UAE_169,2025-05,59,23,11,1,60473
UAE_169,2025-06,11,4,2,1,6903
UAE_169,2025-07,25,10,5,1,17329
UAE_169,2025-08,42,16,8,1,33711
UAE_169,2025-09,19,7,3,1,10076
UAE_169,2025-10,11,4,2,1,9160
UAE_169,2025-11,52,20,10,1,26856
UAE_169,2025-12,49,19,9,1,47842
UAE_170,2023-01,237,94,47,7,679047
UAE_170,2023-02,488,195,97,12,3146401
UAE_170,2023-03,470,188,94,16,1685688
UAE_170,2023-04,262,104,52,9,839329
UAE_170,2023-05,457,182,91,16,2862885
UAE_170,2023-06,347,138,69,9,1660947
UAE_170,2023-07,481,192,96,8,2414054
UAE_170,2023-08,414,165,82,12,888822
UAE_170,2023-09,368,147,73,11,2474627
UAE_170,2023-10,230,92,46,3,1183827
UAE_170,2023-11,411,164,82,13,1543077
UAE_170,2023-12,188,75,37,3,382788
UAE_170,2024-01,201,80,40,7,1445944
UAE_170,2024-02,283,113,56,10,1592342
UAE_170,2024-03,180,72,36,3,1102289
UAE_170,2024-04,442,176,88,8,1281667
UAE_170,2024-05,421,168,84,14,3111766
UAE_170,2024-06,242,96,48,5,1382786
UAE_170,2024-07,360,144,72,8,1577363
UAE_170,2024-08,324,129,64,10,1236604
UAE_170,2024-09,307,122,61,5,2111920
UAE_170,2024-10,173,69,34,4,336297
UAE_170,2024-11,195,78,39,7,1165437
UAE_170,2024-12,268,107,53,4,637140
UAE_170,2025-01,168,67,33,4,366321
UAE_170,2025-02,505,202,101,16,1711867
UAE_170,2025-03,158,63,31,4,405180
UAE_170,2025-04,115,46,23,2,568895
UAE_170,2025-05,133,53,26,2,811828
UAE_170,2025-06,295,118,59,5,1026165
UAE_170,2025-07,339,135,67,5,1216838
UAE_170,2025-08,374,149,74,13,785663
UAE_170,2025-09,326,130,65,6,762866
UAE_170,2025-10,237,94,47,6,914573
UAE_170,2025-11,429,171,85,13,1197391
UAE_170,2025-12,294,117,58,6,693332
UAE_171,2023-01,101,40,20,3,269307
UAE_171,2023-02,99,39,19,2,366053
UAE_171,2023-03,61,24,12,2,148551
UAE_171,2023-04,37,14,7,1,134528
UAE_171,2023-05,61,24,12,2,197451
UAE_171,2023-06,221,88,44,6,419092
UAE_171,2023-07,330,132,66,6,1099206
UAE_171,2023-08,160,64,32,4,582537
UAE_171,2023-09,104,41,20,3,363084
UAE_171,2023-10,87,34,17,3,346119
UAE_171,2023-11,162,64,32,4,191514
UAE_171,2023-12,332,132,66,10,1120771
UAE_171,2024-01,118,47,23,3,450159
UAE_171,2024-02,69,27,13,2,98205
UAE_171,2024-03,227,90,45,3,780275
UAE_171,2024-04,140,56,28,5,170614
UAE_171,2024-05,187,74,37,5,399058
UAE_171,2024-06,84,33,16,2,147077
UAE_171,2024-07,254,101,50,8,508145
UAE_171,2024-08,186,74,37,7,687948
UAE_171,2024-09,49,19,9,1,174499
UAE_171,2024-10,149,59,29,3,217901
UAE_171,2024-11,184,73,36,5,756483
UAE_171,2024-12,207,82,41,4,836960
UAE_171,2025-01,123,49,24,2,521716
UAE_171,2025-02,108,43,21,2,226418
UAE_171,2025-03,155,62,31,4,382717
UAE_171,2025-04,246,98,49,6,426069
UAE_171,2025-05,179,71,35,6,552963
UAE_171,2025-06,226,90,45,5,488931
UAE_171,2025-07,250,100,50,7,586611
UAE_171,2025-08,130,52,26,3,335171
UAE_171,2025-09,148,59,29,3,161013
UAE_171,2025-10,88,35,17,2,214443
UAE_171,2025-11,55,22,11,1,231883
UAE_171,2025-12,68,27,13,1,174226
UAE_172,2023-01,133,53,26,4,120443
UAE_172,2023-02,37,14,7,1,57766
UAE_172,2023-03,75,30,15,1,47659
UAE_172,2023-04,41,16,8,1,33734
UAE_172,2023-05,104,41,20,3,50633
UAE_172,2023-06,62,24,12,1,81123
UAE_172,2023-07,57,22,11,1,86396
UAE_172,2023-08,127,50,25,3,198138
UAE_172,2023-09,35,14,7,1,18130
UAE_172,2023-10,27,10,5,1,45292
UAE_172,2023-11,18,7,3,1,26690
UAE_172,2023-12,37,14,7,1,31458
UAE_172,2024-01,70,28,14,1,112103
UAE_172,2024-02,66,26,13,1,90771
UAE_172,2024-03,55,22,11,1,60325
UAE_172,2024-04,79,31,15,1,68931
UAE_172,2024-05,91,36,18,2,85749
UAE_172,2024-06,45,18,9,1,72023
UAE_172,2024-07,126,50,25,3,192448
UAE_172,2024-08,52,20,10,1,45297
UAE_172,2024-09,170,68,34,3,91690
UAE_172,2024-10,32,12,6,1,25861
UAE_172,2024-11,25,10,5,1,24529
UAE_172,2024-12,102,40,20,3,68088
UAE_172,2025-01,44,17,8,1,45500
UAE_172,2025-02,118,47,23,2,208012
UAE_172,2025-03,23,9,4,1,38026
UAE_172,2025-04,79,31,15,2,138020
UAE_172,2025-05,125,50,25,3,232198
UAE_172,2025-06,20,8,4,1,34946
UAE_172,2025-07,62,24,12,1,89416
UAE_172,2025-08,118,47,23,3,186917
UAE_172,2025-09,128,51,25,4,97774
UAE_172,2025-10,42,16,8,1,22700
UAE_172,2025-11,90,36,18,2,61462
UAE_172,2025-12,41,16,8,1,40084
UAE_173,2023-01,45,18,9,1,26498
UAE_173,2023-02,62,24,12,2,121266
UAE_173,2023-03,21,8,4,1,39329
UAE_173,2023-04,162,64,32,3,318958
UAE_173,2023-05,84,33,16,1,99613
UAE_173,2023-06,75,30,15,1,100529
UAE_173,2023-07,61,24,12,2,43216
UAE_173,2023-08,109,43,21,2,171050
UAE_173,2023-09,128,51,25,4,80273
UAE_173,2023-10,59,23,11,1,69708
UAE_173,2023-11,107,42,21,2,108133
UAE_173,2023-12,75,30,15,1,157020
UAE_173,2024-01,70,28,14,1,138984
UAE_173,2024-02,95,38,19,3,203551
UAE_173,2024-03,152,60,30,5,91738
UAE_173,2024-04,59,23,11,1,112008
UAE_173,2024-05,67,26,13,1,78147
UAE_173,2024-06,146,58,29,2,270181
UAE_173,2024-07,68,27,13,2,138156
UAE_173,2024-08,159,63,31,4,286694
UAE_173,2024-09,28,11,5,1,30580
UAE_173,2024-10,90,36,18,3,100823
UAE_173,2024-11,52,20,10,1,54330
UAE_173,2024-12,73,29,14,2,89374
UAE_173,2025-01,83,33,16,2,101830
UAE_173,2025-02,72,28,14,1,97109
UAE_173,2025-03,79,31,15,3,103333
UAE_173,2025-04,42,16,8,1,53492
UAE_173,2025-05,115,46,23,4,215402
UAE_173,2025-06,85,34,17,2,122435
UAE_173,2025-07,152,60,30,4,99178
UAE_173,2025-08,86,34,17,3,62774
UAE_173,2025-09,50,20,10,1,42868
UAE_173,2025-10,103,41,20,3,180620
UAE_173,2025-11,51,20,10,1,34693
UAE_173,2025-12,115,46,23,2,202432
UAE_174,2023-01,31,12,6,1,20367
UAE_174,2023-02,39,15,7,1,79033
UAE_174,2023-03,56,22,11,1,56557
UAE_174,2023-04,45,18,9,1,86118
UAE_174,2023-05,66,26,13,1,123076
UAE_174,2023-06,39,15,7,1,76549
UAE_174,2023-07,193,77,38,3,128392
UAE_174,2023-08,142,56,28,5,267879
UAE_174,2023-09,118,47,23,3,100361
UAE_174,2023-10,201,80,40,5,294608
UAE_174,2023-11,81,32,16,3,47252
UAE_174,2023-12,14,5,2,1,26651
UAE_174,2024-01,65,26,13,1,124837
UAE_174,2024-02,50,20,10,1,30933
UAE_174,2024-03,24,9,4,1,34786
UAE_174,2024-04,30,12,6,1,28247
UAE_174,2024-05,146,58,29,4,194877
UAE_174,2024-06,18,7,3,1,17102
UAE_174,2024-07,79,31,15,1,143440
UAE_174,2024-08,62,24,12,1,97715
UAE_174,2024-09,104,41,20,3,157981
UAE_174,2024-10,81,32,16,1,163190
UAE_174,2024-11,78,31,15,1,82812
UAE_174,2024-12,90,36,18,1,96779
UAE_174,2025-01,30,12,6,1,58736
UAE_174,2025-02,73,29,14,2,142398
UAE_174,2025-03,67,26,13,2,40792
UAE_174,2025-04,86,34,17,1,92623
UAE_174,2025-05,79,31,15,2,118274
UAE_174,2025-06,135,54,27,3,273943
UAE_174,2025-07,58,23,11,2,109407
UAE_174,2025-08,122,48,24,4,143299
UAE_174,2025-09,58,23,11,1,42500
UAE_174,2025-10,101,40,20,3,201173
UAE_174,2025-11,27,10,5,1,23955
UAE_174,2025-12,35,14,7,1,30008
UAE_175,2023-01,47,18,9,1,22685
UAE_175,2023-02,75,30,15,2,85059
UAE_175,2023-03,100,40,20,1,156375
UAE_175,2023-04,52,20,10,1,62919
UAE_175,2023-05,71,28,14,1,42328
UAE_175,2023-06,25,10,5,1,14675
UAE_175,2023-07,70,28,14,2,40250
UAE_175,2023-08,57,22,11,1,52561
UAE_175,2023-09,33,13,6,1,26301
UAE_175,2023-10,45,18,9,1,31202
UAE_175,2023-11,92,36,18,3,129286
UAE_175,2023-12,72,28,14,2,91581
UAE_175,2024-01,63,25,12,1,90954
UAE_175,2024-02,70,28,14,2,108986
UAE_175,2024-03,95,38,19,1,94068
UAE_175,2024-04,89,35,17,3,46976
UAE_175,2024-05,107,42,21,3,142159
UAE_175,2024-06,110,44,22,3,163007
UAE_175,2024-07,30,12,6,1,23838
UAE_175,2024-08,23,9,4,1,22209
UAE_175,2024-09,76,30,15,1,32159
UAE_175,2024-10,76,30,15,1,50631
UAE_175,2024-11,45,18,9,1,42479
UAE_175,2024-12,78,31,15,2,39136
UAE_175,2025-01,56,22,11,1,78889
UAE_175,2025-02,17,6,3,1,8660
UAE_175,2025-03,37,14,7,1,58308
UAE_175,2025-04,31,12,6,1,14714
UAE_175,2025-05,84,33,16,2,129729
UAE_175,2025-06,29,11,5,1,39379
UAE_175,2025-07,55,22,11,1,53235
UAE_175,2025-08,23,9,4,1,16539
UAE_175,2025-09,49,19,9,1,39739
UAE_175,2025-10,23,9,4,1,23126
UAE_175,2025-11,49,19,9,1,38794
UAE_175,2025-12,77,30,15,2,123391
UAE_176,2023-01,69,27,13,2,111365
UAE_176,2023-02,50,20,10,1,43398
UAE_176,2023-03,83,33,16,2,35949
UAE_176,2023-04,77,30,15,1,43008
UAE_176,2023-05,58,23,11,1,58493
UAE_176,2023-06,28,11,5,1,26774
UAE_176,2023-07,57,22,11,1,59889
UAE_176,2023-08,96,38,19,3,42967
UAE_176,2023-09,27,10,5,1,41001
UAE_176,2023-10,33,13,6,1,18534
UAE_176,2023-11,47,18,9,1,48083
UAE_176,2023-12,28,11,5,1,30143
UAE_176,2024-01,25,10,5,1,31735
UAE_176,2024-02,61,24,12,1,39812
UAE_176,2024-03,25,10,5,1,30147
UAE_176,2024-04,95,38,19,3,97945
UAE_176,2024-05,35,14,7,1,31299
UAE_176,2024-06,47,18,9,1,38904
UAE_176,2024-07,24,9,4,1,30731
UAE_176,2024-08,35,14,7,1,47180
UAE_176,2024-09,80,32,16,3,64902
UAE_176,2024-10,88,35,17,2,130410
UAE_176,2024-11,94,37,18,2,147476
UAE_176,2024-12,36,14,7,1,30319
UAE_176,2025-01,63,25,12,2,61871
UAE_176,2025-02,35,14,7,1,48996
UAE_176,2025-03,27,10,5,1,10591
UAE_176,2025-04,50,20,10,1,61740
UAE_176,2025-05,39,15,7,1,47396
UAE_176,2025-06,63,25,12,1,88269
UAE_176,2025-07,64,25,12,1,31938
UAE_176,2025-08,82,32,16,2,87664
UAE_176,2025-09,11,4,2,1,8558
UAE_176,2025-10,48,19,9,1,20450
UAE_176,2025-11,48,19,9,1,65683
UAE_176,2025-12,58,23,11,1,64112
UAE_177,2023-01,101,40,20,3,154055
UAE_177,2023-02,115,46,23,4,399761
UAE_177,2023-03,173,69,34,4,788575
UAE_177,2023-04,118,47,23,3,336625
UAE_177,2023-05,111,44,22,3,165248
UAE_177,2023-06,317,126,63,10,720914
UAE_177,2023-07,463,185,92,7,793241
UAE_177,2023-08,263,105,52,9,1211248
UAE_177,2023-09,231,92,46,5,874548
UAE_177,2023-10,206,82,41,3,363027
UAE_177,2023-11,228,91,45,7,826277
UAE_177,2023-12,320,128,64,8,1408638
UAE_177,2024-01,72,28,14,2,158262
UAE_177,2024-02,166,66,33,5,547171
UAE_177,2024-03,204,81,40,5,969362
UAE_177,2024-04,170,68,34,3,774371
UAE_177,2024-05,427,170,85,8,2141566
UAE_177,2024-06,279,111,55,4,1195370
UAE_177,2024-07,69,27,13,2,141921
UAE_177,2024-08,286,114,57,4,1520959
UAE_177,2024-09,117,46,23,2,412550
UAE_177,2024-10,173,69,34,2,306668
UAE_177,2024-11,158,63,31,6,584817
UAE_177,2024-12,81,32,16,1,163169
UAE_177,2025-01,58,23,11,2,237501
UAE_177,2025-02,149,59,29,5,510182
UAE_177,2025-03,149,59,29,3,276706
UAE_177,2025-04,360,144,72,5,1982800
UAE_177,2025-05,62,24,12,1,165193
UAE_177,2025-06,277,110,55,8,1375937
UAE_177,2025-07,64,25,12,2,267209
UAE_177,2025-08,111,44,22,4,561948
UAE_177,2025-09,316,126,63,4,1138229
UAE_177,2025-10,455,182,91,14,1774949
UAE_177,2025-11,80,32,16,1,162857
UAE_177,2025-12,244,97,48,9,382469
UAE_178,2023-01,41,16,8,1,38036
UAE_178,2023-02,10,4,2,1,7838
UAE_178,2023-03,51,20,10,1,44650
UAE_178,2023-04,28,11,5,1,13648
UAE_178,2023-05,17,6,3,1,16768
UAE_178,2023-06,31,12,6,1,35439
UAE_178,2023-07,55,22,11,1,43462
UAE_178,2023-08,57,22,11,1,48694
UAE_178,2023-09,12,4,2,1,6539
UAE_178,2023-10,37,14,7,1,18860
UAE_178,2023-11,37,14,7,1,25536
UAE_178,2023-12,51,20,10,1,24218
UAE_178,2024-01,55,22,11,1,24610
UAE_178,2024-02,40,16,8,1,14389
UAE_178,2024-03,36,14,7,1,18071
UAE_178,2024-04,39,15,7,1,33690
UAE_178,2024-05,26,10,5,1,7596
UAE_178,2024-06,71,28,14,1,33557
UAE_178,2024-07,90,36,18,2,56551
UAE_178,2024-08,27,10,5,1,13967
UAE_178,2024-09,70,28,14,2,48176
UAE_178,2024-10,45,18,9,1,25833
UAE_178,2024-11,32,12,6,1,9748
UAE_178,2024-12,47,18,9,1,53814
UAE_178,2025-01,83,33,16,1,75946
UAE_178,2025-02,14,5,2,1,5745
UAE_178,2025-03,51,20,10,1,37366
UAE_178,2025-04,28,11,5,1,31743
UAE_178,2025-05,37,14,7,1,34503
UAE_178,2025-06,24,9,4,1,21701
UAE_178,2025-07,67,26,13,2,57535
UAE_178,2025-08,39,15,7,1,33225
UAE_178,2025-09,63,25,12,1,30767
UAE_178,2025-10,41,16,8,1,42837
UAE_178,2025-11,47,18,9,1,15201
UAE_178,2025-12,36,14,7,1,18116
UAE_179,2023-01,47,18,9,1,73786
UAE_179,2023-02,55,22,11,2,91867
UAE_179,2023-03,45,18,9,1,27595
UAE_179,2023-04,40,16,8,1,20185
UAE_179,2023-05,84,33,16,2,114038
UAE_179,2023-06,107,42,21,2,59220
UAE_179,2023-07,67,26,13,2,116006
UAE_179,2023-08,147,58,29,3,143338
UAE_179,2023-09,124,49,24,2,75900
UAE_179,2023-10,162,64,32,4,208729
UAE_179,2023-11,130,52,26,2,234613
UAE_179,2023-12,54,21,10,1,94609
UAE_179,2024-01,100,40,20,3,134127
UAE_179,2024-02,63,25,12,1,30621
UAE_179,2024-03,65,26,13,2,98118
UAE_179,2024-04,47,18,9,1,39471
UAE_179,2024-05,31,12,6,1,52835
UAE_179,2024-06,47,18,9,1,38935
UAE_179,2024-07,117,46,23,2,170677
UAE_179,2024-08,37,14,7,1,19497
UAE_179,2024-09,98,39,19,2,114942
UAE_179,2024-10,52,20,10,1,53947
UAE_179,2024-11,53,21,10,1,69879
UAE_179,2024-12,19,7,3,1,24917
UAE_179,2025-01,50,20,10,1,91199
UAE_179,2025-02,83,33,16,2,95625
UAE_179,2025-03,76,30,15,2,124126
UAE_179,2025-04,42,16,8,1,19581
UAE_179,2025-05,51,20,10,1,57761
UAE_179,2025-06,86,34,17,1,44560
UAE_179,2025-07,89,35,17,2,46374
UAE_179,2025-08,97,38,19,2,128005
UAE_179,2025-09,98,39,19,3,167919
UAE_179,2025-10,37,14,7,1,26540
UAE_179,2025-11,62,24,12,2,111581
UAE_179,2025-12,18,7,3,1,30213
UAE_180,2023-01,62,24,12,2,77112
UAE_180,2023-02,50,20,10,1,24853
UAE_180,2023-03,97,38,19,2,50772
UAE_180,2023-04,60,24,12,1,44601
UAE_180,2023-05,92,36,18,3,65867
UAE_180,2023-06,65,26,13,1,23530
UAE_180,2023-07,89,35,17,2,41565
UAE_180,2023-08,100,40,20,2,43187
UAE_180,2023-09,59,23,11,1,75331
UAE_180,2023-10,22,8,4,1,26162
UAE_180,2023-11,42,16,8,1,22423
UAE_180,2023-12,63,25,12,1,56970
UAE_180,2024-01,51,20,10,1,70228
UAE_180,2024-02,51,20,10,1,28258
UAE_180,2024-03,102,40,20,2,52511
UAE_180,2024-04,45,18,9,1,23987
UAE_180,2024-05,62,24,12,1,67886
UAE_180,2024-06,27,10,5,1,9280
UAE_180,2024-07,95,38,19,2,95096
UAE_180,2024-08,112,44,22,3,40376
UAE_180,2024-09,23,9,4,1,13182
UAE_180,2024-10,76,30,15,2,27416
UAE_180,2024-11,24,9,4,1,22595
UAE_180,2024-12,67,26,13,1,54140
UAE_180,2025-01,27,10,5,1,22687
UAE_180,2025-02,11,4,2,1,6954
UAE_180,2025-03,55,22,11,1,27535
UAE_180,2025-04,62,24,12,2,54078
UAE_180,2025-05,32,12,6,1,26912
UAE_180,2025-06,14,5,2,1,5453
UAE_180,2025-07,98,39,19,1,100215
UAE_180,2025-08,77,30,15,1,31596
UAE_180,2025-09,84,33,16,1,40601
UAE_180,2025-10,50,20,10,1,67400
UAE_180,2025-11,26,10,5,1,23865
UAE_180,2025-12,56,22,11,1,59683
UAE_181,2023-01,17,6,3,1,13221
UAE_181,2023-02,49,19,9,1,31908
UAE_181,2023-03,52,20,10,1,26437
UAE_181,2023-04,44,17,8,1,49360
UAE_181,2023-05,45,18,9,1,47562
UAE_181,2023-06,98,39,19,2,29645
UAE_181,2023-07,17,6,3,1,15988
UAE_181,2023-08,49,19,9,1,24061
UAE_181,2023-09,11,4,2,1,4877
UAE_181,2023-10,56,22,11,2,36518
UAE_181,2023-11,41,16,8,1,28330
UAE_181,2023-12,15,6,3,1,13687
UAE_181,2024-01,44,17,8,1,22892
UAE_181,2024-02,24,9,4,1,22356
UAE_181,2024-03,24,9,4,1,11490
UAE_181,2024-04,71,28,14,2,61529
UAE_181,2024-05,26,10,5,1,19198
UAE_181,2024-06,34,13,6,1,13031
UAE_181,2024-07,56,22,11,1,17852
UAE_181,2024-08,74,29,14,2,43683
UAE_181,2024-09,54,21,10,1,53588
UAE_181,2024-10,68,27,13,1,31506
UAE_181,2024-11,50,20,10,1,30701
UAE_181,2024-12,46,18,9,1,16673
UAE_181,2025-01,39,15,7,1,14025
UAE_181,2025-02,59,23,11,1,67281
UAE_181,2025-03,52,20,10,1,16809
UAE_181,2025-04,65,26,13,1,71630
UAE_181,2025-05,34,13,6,1,30118
UAE_181,2025-06,84,33,16,1,37208
UAE_181,2025-07,80,32,16,1,56683
UAE_181,2025-08,16,6,3,1,17011
UAE_181,2025-09,31,12,6,1,13130
UAE_181,2025-10,55,22,11,1,65748
UAE_181,2025-11,44,17,8,1,40338
UAE_181,2025-12,23,9,4,1,22063
UAE_182,2023-01,45,18,9,1,25976
UAE_182,2023-02,49,19,9,1,52373
UAE_182,2023-03,73,29,14,2,37979
UAE_182,2023-04,51,20,10,1,24196
UAE_182,2023-05,71,28,14,2,48776
UAE_182,2023-06,68,27,13,2,34888
UAE_182,2023-07,13,5,2,1,10292
UAE_182,2023-08,18,7,3,1,19592
UAE_182,2023-09,75,30,15,1,35239
UAE_182,2023-10,26,10,5,1,19545
UAE_182,2023-11,86,34,17,2,94540
UAE_182,2023-12,64,25,12,1,28740
UAE_182,2024-01,43,17,8,1,33941
UAE_182,2024-02,14,5,2,1,12246
UAE_182,2024-03,43,17,8,1,17362
UAE_182,2024-04,22,8,4,1,7581
UAE_182,2024-05,17,6,3,1,13679
UAE_182,2024-06,87,34,17,1,76080
UAE_182,2024-07,57,22,11,1,43574
UAE_182,2024-08,72,28,14,1,22970
UAE_182,2024-09,54,21,10,1,41814
UAE_182,2024-10,78,31,15,2,46676
UAE_182,2024-11,20,8,4,1,17811
UAE_182,2024-12,31,12,6,1,29447
UAE_182,2025-01,41,16,8,1,18502
UAE_182,2025-02,35,14,7,1,20450
UAE_182,2025-03,25,10,5,1,15798
UAE_182,2025-04,41,16,8,1,26364
UAE_182,2025-05,33,13,6,1,29804
UAE_182,2025-06,57,22,11,1,25472
UAE_182,2025-07,28,11,5,1,16698
UAE_182,2025-08,65,26,13,2,65385
UAE_182,2025-09,48,19,9,1,40618
UAE_182,2025-10,16,6,3,1,9854
UAE_182,2025-11,21,8,4,1,11738
UAE_182,2025-12,39,15,7,1,44676
UAE_183,2023-01,251,100,50,4,1732705
UAE_183,2023-02,227,90,45,7,976178
UAE_183,2023-03,290,116,58,8,674143
UAE_183,2023-04,137,54,27,5,942685
UAE_183,2023-05,568,227,113,18,1421158
UAE_183,2023-06,412,164,82,9,1860699
UAE_183,2023-07,341,136,68,7,2737534
UAE_183,2023-08,155,62,31,4,1086922
UAE_183,2023-09,517,206,103,20,2317539
UAE_183,2023-10,650,260,130,24,1815686
UAE_183,2023-11,115,46,23,1,814484
UAE_183,2023-12,254,101,50,7,1759413
UAE_183,2024-01,213,85,42,5,1504341
UAE_183,2024-02,152,60,30,5,849741
UAE_183,2024-03,457,182,91,14,1169342
UAE_183,2024-04,204,81,40,6,674661
UAE_183,2024-05,509,203,101,8,4044277
UAE_183,2024-06,597,238,119,13,4124006
UAE_183,2024-07,486,194,97,19,1568697
UAE_183,2024-08,594,237,118,11,1536442
UAE_183,2024-09,534,213,106,15,2548800
UAE_183,2024-10,225,90,45,8,772509
UAE_183,2024-11,517,206,103,16,1375906
UAE_183,2024-12,219,87,43,5,1102177
UAE_183,2025-01,295,118,59,10,822444
UAE_183,2025-02,134,53,26,5,549529
UAE_183,2025-03,411,164,82,9,3027799
UAE_183,2025-04,235,94,47,8,1806705
UAE_183,2025-05,268,107,53,7,979135
UAE_183,2025-06,228,91,45,5,1354907
UAE_183,2025-07,506,202,101,7,2420709
UAE_183,2025-08,485,194,97,9,1397616
UAE_183,2025-09,138,55,27,2,1038935
UAE_183,2025-10,123,49,24,4,580919
UAE_183,2025-11,164,65,32,3,598760
UAE_183,2025-12,159,63,31,4,559050
UAE_184,2023-01,68,27,13,1,209862
UAE_184,2023-02,204,81,40,6,740191
UAE_184,2023-03,126,50,25,4,221871
UAE_184,2023-04,121,48,24,4,177475
UAE_184,2023-05,151,60,30,2,374107
UAE_184,2023-06,256,102,51,9,595300
UAE_184,2023-07,221,88,44,4,258177
UAE_184,2023-08,443,177,88,16,1828298
UAE_184,2023-09,75,30,15,2,271163
UAE_184,2023-10,39,15,7,1,128333
UAE_184,2023-11,260,104,52,5,1001609
UAE_184,2023-12,167,66,33,5,560043
UAE_184,2024-01,198,79,39,4,515898
UAE_184,2024-02,47,18,9,1,54542
UAE_184,2024-03,99,39,19,1,286961
UAE_184,2024-04,88,35,17,1,195529
UAE_184,2024-05,84,33,16,2,335881
UAE_184,2024-06,308,123,61,5,1135575
UAE_184,2024-07,51,20,10,1,71116
UAE_184,2024-08,234,93,46,6,860928
UAE_184,2024-09,104,41,20,3,217176
UAE_184,2024-10,98,39,19,3,193410
UAE_184,2024-11,316,126,63,12,821898
UAE_184,2024-12,105,42,21,2,261498
UAE_184,2025-01,145,58,29,3,613921
UAE_184,2025-02,129,51,25,4,337713
UAE_184,2025-03,215,86,43,5,351886
