business_id,month,target_revenue,actual_revenue,target_profit,actual_profit,variance
UAE_147,2024-10,1787,1674,-1481,-1626,-6.32
UAE_147,2024-11,2235,2117,-908,-914,-5.28
UAE_147,2024-12,2430,2665,-4560,-4434,9.67
UAE_147,2025-01,1560,1639,-4053,-3784,5.06
UAE_147,2025-02,2205,2084,-5275,-5452,-5.49
UAE_147,2025-03,2602,2647,-3539,-4072,1.73
UAE_147,2025-04,1687,1605,-1618,-1589,-4.86
UAE_147,2025-05,3692,3569,-1649,-1448,-3.33
UAE_147,2025-06,2227,2347,-6444,-5641,5.39
UAE_147,2025-07,1577,1443,-3743,-3565,-8.5
UAE_147,2025-08,2813,2896,-4924,-5718,2.95
UAE_147,2025-09,2175,2268,-5280,-4642,4.28
UAE_147,2025-10,1125,1049,-7064,-6237,-6.76
UAE_147,2025-11,1855,1910,-5002,-4542,2.96
UAE_147,2025-12,2166,2125,-5262,-5753,-1.89
UAE_148,2023-01,1540,1601,-7883,-6951,3.96
UAE_148,2023-02,3206,3331,-4549,-4360,3.9
UAE_148,2023-03,2129,1988,-1878,-2052,-6.62
UAE_148,2023-04,4965,4845,-8161,-8096,-2.42
UAE_148,2023-05,5780,5392,-6955,-7373,-6.71
UAE_148,2023-06,5192,5064,-2734,-2396,-2.47
UAE_148,2023-07,16360,16931,-7927,-8170,3.49
UAE_148,2023-08,4061,4066,-6931,-6544,0.12
UAE_148,2023-09,9832,9419,-10867,-9846,-4.2
UAE_148,2023-10,1778,1946,-8206,-8782,9.45
UAE_148,2023-11,2165,1976,-8471,-7573,-8.73
UAE_148,2023-12,1652,1550,-5898,-6557,-6.17
UAE_148,2024-01,1143,1174,-5034,-5308,2.71
UAE_148,2024-02,3338,3509,-3021,-3127,5.12
UAE_148,2024-03,8752,8963,-7985,-8860,2.41
UAE_148,2024-04,2997,2866,-3210,-3096,-4.37
UAE_148,2024-05,9483,10238,-2903,-3056,7.96
UAE_148,2024-06,6687,6408,-13747,-12765,-4.17
UAE_148,2024-07,5671,5329,-8331,-9469,-6.03
UAE_148,2024-08,14282,14338,-4952,-5484,0.39
UAE_148,2024-09,5029,4793,-8073,-7549,-4.69
UAE_148,2024-10,7991,8610,-6274,-6343,7.75
UAE_148,2024-11,3439,3133,-5861,-6884,-8.9
UAE_148,2024-12,3391,3171,-3654,-3271,-6.49
UAE_148,2025-01,2326,2233,-4992,-5320,-4.0
UAE_148,2025-02,1691,1539,-8053,-8802,-8.99
UAE_148,2025-03,4114,4190,-8474,-9905,1.85
UAE_148,2025-04,7882,7800,-8621,-8120,-1.04
UAE_148,2025-05,3506,3602,-4918,-5219,2.74
UAE_148,2025-06,10725,11207,-7441,-8203,4.49
UAE_148,2025-07,2749,3044,-5794,-6008,10.73
UAE_148,2025-08,17347,17057,-6949,-6685,-1.67
UAE_148,2025-09,9536,10398,-7359,-7596,9.04
UAE_148,2025-10,3663,3362,-10861,-11435,-8.22
UAE_148,2025-11,5625,5169,-4049,-4048,-8.11
UAE_148,2025-12,14380,14247,-5332,-6191,-0.92
UAE_149,2023-01,177385,184655,31812,30825,4.1
UAE_149,2023-02,41835,42907,-12392,-11187,2.56
UAE_149,2023-03,29990,31130,-8441,-8796,3.8
UAE_149,2023-04,67797,68833,-5661,-5544,1.53
UAE_149,2023-05,127769,140755,3149,3635,10.16
UAE_149,2023-06,16993,18851,-14307,-12970,10.93
UAE_149,2023-07,16379,16065,-4957,-5523,-1.92
UAE_149,2023-08,305575,304257,47702,48400,-0.43
UAE_149,2023-09,116344,114282,-17243,-18833,-1.77
UAE_149,2023-10,26814,25532,-3547,-3848,-4.78
UAE_149,2023-11,57939,60561,-17944,-18181,4.53
UAE_149,2023-12,82495,82067,-11161,-12071,-0.52
UAE_149,2024-01,107159,111741,-9476,-10981,4.28
UAE_149,2024-02,147263,148852,5305,4877,1.08
UAE_149,2024-03,76281,81566,11995,12463,6.93
UAE_149,2024-04,98748,108805,7514,7830,10.18
UAE_149,2024-05,49041,49453,2390,2534,0.84
UAE_149,2024-06,134934,130580,-20286,-19523,-3.23
UAE_149,2024-07,141280,156812,-208,-184,10.99
UAE_149,2024-08,45047,41631,-16175,-18554,-7.58
UAE_149,2024-09,252427,237268,4671,5147,-6.01
UAE_149,2024-10,99244,95448,-5984,-7036,-3.82
UAE_149,2024-11,20481,19924,-3786,-3962,-2.72
UAE_149,2024-12,61885,64764,3204,3246,4.65
UAE_149,2025-01,51749,49136,-20264,-20743,-5.05
UAE_149,2025-02,9926,10482,-7253,-7936,5.6
UAE_149,2025-03,40802,39523,-3394,-3787,-3.13
UAE_149,2025-04,67974,73533,-4973,-5077,8.18
UAE_149,2025-05,272309,269777,37628,39071,-0.93
UAE_149,2025-06,63870,63359,-12297,-11574,-0.8
UAE_149,2025-07,129738,131584,178,194,1.42
UAE_149,2025-08,207298,229402,38444,39421,10.66
UAE_149,2025-09,203359,198016,19287,19666,-2.63
UAE_149,2025-10,64606,60623,-2547,-2473,-6.17
UAE_149,2025-11,165072,167321,26226,24740,1.36
UAE_149,2025-12,94823,95825,-9412,-8407,1.06
UAE_150,2023-01,3740,3748,-4434,-3895,0.21
UAE_150,2023-02,2872,2824,-8034,-7598,-1.67
UAE_150,2023-03,2249,2285,-4366,-4335,1.6
UAE_150,2023-04,3765,4109,-9945,-10433,9.14
UAE_150,2023-05,5656,5968,-6850,-6375,5.52
UAE_150,2023-06,3535,3358,-6190,-6626,-5.01
UAE_150,2023-07,12706,12340,-9455,-9499,-2.88
UAE_150,2023-08,2476,2266,-4741,-5553,-8.48
UAE_150,2023-09,5411,5137,-3029,-2776,-5.06
UAE_150,2023-10,3318,3521,-6554,-6574,6.12
UAE_150,2023-11,4516,4680,-7687,-6993,3.63
UAE_150,2023-12,2098,2227,-1905,-2103,6.15
UAE_150,2024-01,5962,6043,-5173,-5194,1.36
UAE_150,2024-02,1885,1864,-3679,-3319,-1.11
UAE_150,2024-03,3918,4195,-5353,-4663,7.07
UAE_150,2024-04,4644,4234,-7443,-6872,-8.83
UAE_150,2024-05,1938,1808,-10204,-9308,-6.71
UAE_150,2024-06,10219,10972,-8833,-8641,7.37
UAE_150,2024-07,2126,1935,-6112,-5759,-8.98
UAE_150,2024-08,4748,4472,-5884,-5897,-5.81
UAE_150,2024-09,4960,5329,-6367,-7274,7.44
UAE_150,2024-10,2985,2949,-7778,-8631,-1.21
UAE_150,2024-11,2559,2589,-3094,-2940,1.17
UAE_150,2024-12,2059,1910,-5761,-6277,-7.24
UAE_150,2025-01,4693,4419,-2503,-2439,-5.84
UAE_150,2025-02,3860,3634,-3197,-3759,-5.85
UAE_150,2025-03,1579,1599,-4927,-4972,1.27
UAE_150,2025-04,1416,1540,-6379,-5917,8.76
UAE_150,2025-05,2008,2085,-9916,-9143,3.83
UAE_150,2025-06,3074,2938,-3159,-3688,-4.42
UAE_150,2025-07,6893,6438,-2886,-2625,-6.6
UAE_150,2025-08,24496,22582,-3883,-4295,-7.81
UAE_150,2025-09,10893,11276,-9877,-9279,3.52
UAE_150,2025-10,5108,5090,-5719,-5160,-0.35
UAE_150,2025-11,5827,6416,-8403,-8730,10.11
UAE_150,2025-12,4055,3999,-3146,-2917,-1.38
UAE_151,2023-01,3211,3016,-1154,-1066,-6.07
UAE_151,2023-02,2421,2380,-6363,-7193,-1.69
UAE_151,2023-03,1961,2067,-1784,-1725,5.41
UAE_151,2023-04,2974,3283,-8340,-8178,10.39
UAE_151,2023-05,7122,7840,-8807,-7679,10.08
UAE_151,2023-06,19785,18352,-3491,-3862,-7.24
UAE_151,2023-07,5754,5695,-2729,-2774,-1.03
UAE_151,2023-08,6312,6180,-12743,-11684,-2.09
UAE_151,2023-09,8423,8088,-6852,-6949,-3.98
UAE_151,2023-10,3302,3365,-2039,-2156,1.91
UAE_151,2023-11,2134,2141,-1446,-1470,0.33
UAE_151,2023-12,3490,3519,-3294,-3252,0.83
UAE_151,2024-01,3029,3149,-5611,-5643,3.96
UAE_151,2024-02,3309,3504,-6198,-5628,5.89
UAE_151,2024-03,4608,4494,-8071,-7532,-2.47
UAE_151,2024-04,5246,4934,-8896,-8717,-5.95
UAE_151,2024-05,4492,4393,-8229,-8763,-2.2
UAE_151,2024-06,2121,2010,-9875,-10167,-5.23
UAE_151,2024-07,9413,9261,-6548,-6776,-1.61
UAE_151,2024-08,2176,2131,-5547,-6413,-2.07
UAE_151,2024-09,4160,4292,-2313,-2195,3.17
UAE_151,2024-10,1521,1444,-3641,-4018,-5.06
UAE_151,2024-11,5432,4967,-3410,-3282,-8.56
UAE_151,2024-12,1166,1232,-9439,-8682,5.66
UAE_151,2025-01,6800,7363,-5956,-6012,8.28
UAE_151,2025-02,3386,3146,-2339,-2526,-7.09
UAE_151,2025-03,2027,2063,-7672,-8215,1.78
UAE_151,2025-04,4663,4355,-1437,-1686,-6.61
UAE_151,2025-05,4533,4469,-7320,-7111,-1.41
UAE_151,2025-06,4415,4242,-4117,-3979,-3.92
UAE_151,2025-07,14378,14675,-10557,-9925,2.07
UAE_151,2025-08,7400,7043,-9168,-10104,-4.82
UAE_151,2025-09,4369,4548,-10906,-10105,4.1
UAE_151,2025-10,1513,1574,-7272,-7410,4.03
UAE_151,2025-11,2415,2597,-8871,-8320,7.54
UAE_151,2025-12,3684,3657,-7815,-7426,-0.73
UAE_152,2023-01,1699119,1641729,218785,197335,-3.38
UAE_152,2023-02,6215873,6106651,1617205,1744047,-1.76
UAE_152,2023-03,1662598,1590024,314874,286847,-4.37
UAE_152,2023-04,10593438,10244384,3065649,2907572,-3.3
UAE_152,2023-05,1042399,1134137,308271,304805,8.8
UAE_152,2023-06,1074523,1013575,231084,220668,-5.67
UAE_152,2023-07,7771270,7948910,1400470,1241586,2.29
UAE_152,2023-08,1303977,1244188,147407,141747,-4.59
UAE_152,2023-09,1928004,2058125,286826,306661,6.75
UAE_152,2023-10,4038549,4141738,750389,796612,2.56
UAE_152,2023-11,6364362,6533319,2509403,2197230,2.65
UAE_152,2023-12,1848715,1807437,472410,497820,-2.23
UAE_152,2024-01,3727454,3695686,928656,941023,-0.85
UAE_152,2024-02,406816,444124,16145,18241,9.17
UAE_152,2024-03,2321091,2524138,301875,309458,8.75
UAE_152,2024-04,895077,844820,44737,51039,-5.61
UAE_152,2024-05,1121229,1214304,278477,280727,8.3
UAE_152,2024-06,797330,835432,162642,155812,4.78
UAE_152,2024-07,10312116,10112118,1811950,1708702,-1.94
UAE_152,2024-08,4082737,3964419,637514,606860,-2.9
UAE_152,2024-09,3433701,3639597,1025271,1063365,6.0
UAE_152,2024-10,3096054,2884697,1002406,942296,-6.83
UAE_152,2024-11,2244854,2100181,265690,274485,-6.44
UAE_152,2024-12,4649372,4937888,1257663,1441635,6.21
UAE_152,2025-01,324168,358579,39502,36829,10.62
UAE_152,2025-02,1823343,1989688,426395,376429,9.12
UAE_152,2025-03,4078909,3889886,762659,832289,-4.63
UAE_152,2025-04,1089517,1003745,146227,128655,-7.87
UAE_152,2025-05,781736,839134,168301,179124,7.34
UAE_152,2025-06,3060333,3231927,757565,691433,5.61
UAE_152,2025-07,3022478,2924357,625760,548645,-3.25
UAE_152,2025-08,2876240,2999112,356002,364594,4.27
UAE_152,2025-09,2796456,3006439,725342,653113,7.51
UAE_152,2025-10,1721247,1698928,459706,455770,-1.3
UAE_152,2025-11,5857293,6394201,1852780,1911591,9.17
UAE_152,2025-12,1501591,1631631,502036,448833,8.66
UAE_153,2023-01,1510,1423,-2049,-2124,-5.76
UAE_153,2023-02,1799,1994,-5381,-5402,10.84
UAE_153,2023-03,2873,2728,-2251,-2595,-5.05
UAE_153,2023-04,965,1062,-1398,-1435,10.05
UAE_153,2023-05,1676,1829,-2157,-1922,9.13
UAE_153,2023-06,2932,3242,-2408,-2171,10.57
UAE_153,2023-07,958,1050,-8608,-7613,9.6
UAE_153,2023-08,2542,2447,-3350,-3677,-3.74
UAE_153,2023-09,2919,2818,-8167,-7815,-3.46
UAE_153,2023-10,1549,1472,-6929,-7731,-4.97
UAE_153,2023-11,780,778,-2764,-3210,-0.26
UAE_153,2023-12,1184,1193,-5260,-4992,0.76
UAE_153,2024-01,1418,1458,-4179,-4631,2.82
UAE_153,2024-02,1109,1164,-3299,-3021,4.96
UAE_153,2024-03,1552,1500,-4672,-4751,-3.35
UAE_153,2024-04,3243,3080,-3828,-4386,-5.03
UAE_153,2024-05,4448,4623,-5455,-6041,3.93
UAE_153,2024-06,4570,4631,-8549,-7965,1.33
UAE_153,2024-07,2992,3063,-2624,-2737,2.37
UAE_153,2024-08,6450,6643,-4540,-4542,2.99
UAE_153,2024-09,1162,1106,-1742,-1856,-4.82
UAE_153,2024-10,3145,3047,-2205,-1957,-3.12
UAE_153,2024-11,1964,1818,-3950,-4398,-7.43
UAE_153,2024-12,2911,2945,-1019,-1165,1.17
UAE_153,2025-01,2742,2630,-4476,-4814,-4.08
UAE_153,2025-02,1157,1225,-3870,-4292,5.88
UAE_153,2025-03,1012,1033,-2706,-2698,2.08
UAE_153,2025-04,7827,7255,-4292,-4750,-7.31
UAE_153,2025-05,1513,1551,-3398,-3646,2.51
UAE_153,2025-06,2955,2939,-3489,-3680,-0.54
UAE_153,2025-07,2341,2158,-2344,-2451,-7.82
UAE_153,2025-08,2138,2136,-1409,-1615,-0.09
UAE_153,2025-09,2061,1921,-3436,-3291,-6.79
UAE_153,2025-10,1927,2017,-5598,-5800,4.67
UAE_153,2025-11,2257,2124,-1258,-1368,-5.89
UAE_153,2025-12,1684,1618,-3139,-3511,-3.92
UAE_154,2023-01,1771,1931,-1926,-1946,9.03
UAE_154,2023-02,803,879,-5414,-5606,9.46
UAE_154,2023-03,2626,2475,-4102,-3788,-5.75
UAE_154,2023-04,1699,1672,-4236,-4105,-1.59
UAE_154,2023-05,2553,2398,-2260,-2110,-6.07
UAE_154,2023-06,1607,1482,-5449,-4850,-7.78
UAE_154,2023-07,993,1060,-6987,-7134,6.75
UAE_154,2023-08,3327,3132,-9717,-8539,-5.86
UAE_154,2023-09,2110,2108,-5404,-5826,-0.09
UAE_154,2023-10,6240,6324,-6159,-5449,1.35
UAE_154,2023-11,1100,1086,-4980,-5786,-1.27
UAE_154,2023-12,2024,2246,-3335,-3420,10.97
UAE_154,2024-01,2163,2145,-3657,-4011,-0.83
UAE_154,2024-02,1287,1189,-3615,-4239,-7.61
UAE_154,2024-03,2275,2433,-5107,-4750,6.95
UAE_154,2024-04,2068,1976,-5427,-5446,-4.45
UAE_154,2024-05,1296,1333,-8169,-8065,2.85
UAE_154,2024-06,3861,3763,-3462,-3303,-2.54
UAE_154,2024-07,949,1054,-4280,-4104,11.06
UAE_154,2024-08,2993,3126,-2998,-2796,4.44
UAE_154,2024-09,1602,1593,-3597,-3367,-0.56
UAE_154,2024-10,2286,2164,-4013,-3993,-5.34
UAE_154,2024-11,3107,2911,-5438,-6032,-6.31
UAE_154,2024-12,822,906,-4181,-4327,10.22
UAE_154,2025-01,1318,1357,-1074,-1177,2.96
UAE_154,2025-02,2711,2480,-1876,-1985,-8.52
UAE_154,2025-03,3136,2994,-2359,-2408,-4.53
UAE_154,2025-04,1144,1242,-7438,-7136,8.57
UAE_154,2025-05,1897,1892,-6750,-7675,-0.26
UAE_154,2025-06,2777,2835,-6005,-6678,2.09
UAE_154,2025-07,1405,1419,-2013,-1833,1.0
UAE_154,2025-08,2454,2550,-7080,-6523,3.91
UAE_154,2025-09,3105,3273,-5326,-5348,5.41
UAE_154,2025-10,1127,1137,-3467,-3967,0.89
UAE_154,2025-11,2801,3107,-4903,-5048,10.92
UAE_154,2025-12,2083,2002,-4831,-4601,-3.89
UAE_155,2023-01,10730,10247,-14583,-13279,-4.5
UAE_155,2023-02,15632,16869,-7824,-7788,7.91
UAE_155,2023-03,20669,21987,-7707,-7066,6.38
UAE_155,2023-04,62546,59337,-17486,-17230,-5.13
UAE_155,2023-05,72387,72003,-13280,-13895,-0.53
UAE_155,2023-06,33345,34977,-27345,-25192,4.89
UAE_155,2023-07,12447,12476,-6098,-6029,0.23
UAE_155,2023-08,132040,131106,4002,4225,-0.71
UAE_155,2023-09,14116,15648,-12225,-11308,10.85
UAE_155,2023-10,43485,46347,-20008,-17482,6.58
UAE_155,2023-11,108898,106574,5103,4755,-2.13
UAE_155,2023-12,112490,108396,8236,7669,-3.64
UAE_155,2024-01,8087,8930,-10180,-11376,10.42
UAE_155,2024-02,57706,62883,-4458,-4297,8.97
UAE_155,2024-03,20566,22319,-3072,-2737,8.52
UAE_155,2024-04,21944,23787,-6220,-5789,8.4
UAE_155,2024-05,64509,63834,-461,-438,-1.05
UAE_155,2024-06,54133,50969,-15503,-15262,-5.84
UAE_155,2024-07,174290,161898,25378,26237,-7.11
UAE_155,2024-08,29466,28185,-18408,-17308,-4.35
UAE_155,2024-09,183225,174305,-1095,-1072,-4.87
UAE_155,2024-10,45705,46570,-20770,-19335,1.89
UAE_155,2024-11,23295,25526,-2703,-2912,9.58
UAE_155,2024-12,78290,72725,-11461,-11255,-7.11
UAE_155,2025-01,55286,56635,-14398,-13600,2.44
UAE_155,2025-02,68196,73876,-6454,-6388,8.33
UAE_155,2025-03,7521,8125,-10112,-9386,8.03
UAE_155,2025-04,5294,5333,-9304,-10920,0.74
UAE_155,2025-05,11090,10426,-6280,-6825,-5.99
UAE_155,2025-06,58455,59874,-13254,-12096,2.43
UAE_155,2025-07,50531,49336,-7491,-6766,-2.36
UAE_155,2025-08,55135,51545,-2370,-2744,-6.51
UAE_155,2025-09,7932,7772,-7967,-7556,-2.02
UAE_155,2025-10,27506,25908,-4953,-4685,-5.81
UAE_155,2025-11,33128,30217,-17707,-16999,-8.79
UAE_155,2025-12,5040,5497,-11376,-12367,9.07
UAE_156,2023-01,2189,2141,-2264,-2132,-2.19
UAE_156,2023-02,5180,5333,-6513,-7179,2.95
UAE_156,2023-03,3116,3438,-5037,-5155,10.33
UAE_156,2023-04,2536,2625,-3932,-3646,3.51
UAE_156,2023-05,4090,4035,-8424,-8427,-1.34
UAE_156,2023-06,4112,4315,-1382,-1433,4.94
UAE_156,2023-07,7079,7504,-11449,-10209,6.0
UAE_156,2023-08,4752,4539,-2766,-3153,-4.48
UAE_156,2023-09,7996,8811,-6964,-7611,10.19
UAE_156,2023-10,3717,3973,-1959,-2168,6.89
UAE_156,2023-11,3028,3114,-4896,-5581,2.84
UAE_156,2023-12,2368,2591,-2450,-2309,9.42
UAE_156,2024-01,1909,1746,-5158,-5976,-8.54
UAE_156,2024-02,4048,3802,-3121,-3140,-6.08
UAE_156,2024-03,2092,2321,-8420,-7373,10.95
UAE_156,2024-04,3058,2999,-8925,-8188,-1.93
UAE_156,2024-05,3966,3875,-7891,-7033,-2.29
UAE_156,2024-06,9932,9979,-5826,-6155,0.47
UAE_156,2024-07,14833,14589,-9105,-8200,-1.64
UAE_156,2024-08,5172,5541,-5162,-5612,7.13
UAE_156,2024-09,5089,5190,-996,-1146,1.98
UAE_156,2024-10,4260,4443,-5220,-5627,4.3
UAE_156,2024-11,5085,4881,-7429,-7748,-4.01
UAE_156,2024-12,7255,6736,-7504,-7928,-7.15
UAE_156,2025-01,3023,3149,-1608,-1777,4.17
UAE_156,2025-02,3619,3426,-2858,-3191,-5.33
UAE_156,2025-03,2134,1981,-4376,-4583,-7.17
UAE_156,2025-04,6040,6565,-5890,-6168,8.69
UAE_156,2025-05,5318,4874,-8710,-8914,-8.35
UAE_156,2025-06,3529,3745,-4564,-5309,6.12
UAE_156,2025-07,3993,3820,-4899,-4418,-4.33
UAE_156,2025-08,6409,5944,-7315,-7118,-7.26
UAE_156,2025-09,5374,5105,-7796,-8679,-5.01
UAE_156,2025-10,4713,4733,-4351,-4671,0.42
UAE_156,2025-11,8062,8410,-7073,-6187,4.32
UAE_156,2025-12,3836,3843,-5624,-5933,0.18
UAE_157,2023-01,20044,19092,-7031,-6158,-4.75
UAE_157,2023-02,137096,139627,26563,29258,1.85
UAE_157,2023-03,92202,98967,4759,5363,7.34
UAE_157,2023-04,82856,76681,-29667,-27175,-7.45
UAE_157,2023-05,107109,102924,-5298,-5489,-3.91
UAE_157,2023-06,108015,112679,-1233,-1371,4.32
UAE_157,2023-07,110177,109607,-11450,-10938,-0.52
UAE_157,2023-08,181536,189765,-9952,-10000,4.53
UAE_157,2023-09,82623,84181,-8178,-8572,1.89
UAE_157,2023-10,149302,149743,14620,15386,0.3
UAE_157,2023-11,193638,196226,3895,3477,1.34
UAE_157,2023-12,114828,119514,3172,2805,4.08
UAE_157,2024-01,78377,78879,-12507,-14342,0.64
UAE_157,2024-02,87361,91967,-8047,-7782,5.27
UAE_157,2024-03,78969,82039,3550,3292,3.89
UAE_157,2024-04,195122,207647,2628,2383,6.42
UAE_157,2024-05,54128,55418,8909,8773,2.38
UAE_157,2024-06,86089,81696,-7765,-7271,-5.1
UAE_157,2024-07,243442,243425,18205,20646,-0.01
UAE_157,2024-08,138356,126859,-17125,-15641,-8.31
UAE_157,2024-09,332041,303407,2293,2244,-8.62
UAE_157,2024-10,89050,97691,-20023,-21344,9.7
UAE_157,2024-11,269295,254518,18243,17973,-5.49
UAE_157,2024-12,69444,64600,-11626,-12524,-6.98
UAE_157,2025-01,176954,196439,11707,13489,11.01
UAE_157,2025-02,84067,81405,-2191,-2310,-3.17
UAE_157,2025-03,113844,106925,-17505,-16183,-6.08
UAE_157,2025-04,135424,131315,16812,17125,-3.03
UAE_157,2025-05,145462,137782,14824,13103,-5.28
UAE_157,2025-06,223550,225933,39638,37486,1.07
UAE_157,2025-07,75044,77389,-161,-154,3.12
UAE_157,2025-08,322555,301672,9297,9449,-6.47
UAE_157,2025-09,86762,87680,383,391,1.06
UAE_157,2025-10,310843,343183,18676,19035,10.4
UAE_157,2025-11,50430,54358,-9779,-9692,7.79
UAE_157,2025-12,166748,167500,3067,3318,0.45
UAE_158,2023-01,68037,68408,-5321,-5524,0.55
UAE_158,2023-02,3870,3941,-10660,-11626,1.83
UAE_158,2023-03,7906,8677,-2130,-2186,9.75
UAE_158,2023-04,44887,41281,-2660,-2600,-8.03
UAE_158,2023-05,32709,29996,-15934,-14123,-8.29
UAE_158,2023-06,55673,51131,-4193,-4147,-8.16
UAE_158,2023-07,9379,8638,-3927,-4373,-7.9
UAE_158,2023-08,44402,40559,-3761,-4045,-8.66
UAE_158,2023-09,82364,80716,-3727,-3991,-2.0
UAE_158,2023-10,9108,8836,-13154,-12142,-2.99
UAE_158,2023-11,18695,19205,-10581,-10153,2.73
UAE_158,2023-12,29604,27617,-12324,-14018,-6.71
UAE_158,2024-01,30627,31970,-3588,-3195,4.39
UAE_158,2024-02,33346,33552,-12533,-11164,0.62
UAE_158,2024-03,16342,16429,-14490,-16940,0.53
UAE_158,2024-04,5460,5033,-4634,-5050,-7.82
UAE_158,2024-05,9764,9860,-4396,-4949,0.98
UAE_158,2024-06,31208,31360,-19146,-17679,0.49
UAE_158,2024-07,66725,70110,-7525,-7355,5.07
UAE_158,2024-08,49880,47745,-21655,-20662,-4.28
UAE_158,2024-09,30907,31129,-7629,-8477,0.72
UAE_158,2024-10,12548,13307,-21546,-19319,6.05
UAE_158,2024-11,8416,7766,-9454,-9502,-7.72
UAE_158,2024-12,4708,4603,-4477,-5259,-2.23
UAE_158,2025-01,23243,21274,-12062,-10932,-8.47
UAE_158,2025-02,14435,14354,-15728,-16678,-0.56
UAE_158,2025-03,30566,32957,-11448,-11326,7.82
UAE_158,2025-04,80395,82110,247,226,2.13
UAE_158,2025-05,6519,6110,-7352,-7471,-6.27
UAE_158,2025-06,43049,41461,-7061,-6446,-3.69
UAE_158,2025-07,181675,174812,11521,12342,-3.78
UAE_158,2025-08,10616,9776,-7916,-7953,-7.91
UAE_158,2025-09,11087,11249,-7182,-7784,1.46
UAE_158,2025-10,14626,15906,-11635,-12416,8.75
UAE_158,2025-11,15122,14886,-9081,-10047,-1.56
UAE_158,2025-12,14442,15216,-10776,-9404,5.36
UAE_159,2023-01,1533,1648,-7308,-6436,7.5
UAE_159,2023-02,2067,2096,-4478,-4422,1.4
UAE_159,2023-03,2450,2555,-4039,-3524,4.29
UAE_159,2023-04,1327,1220,-3093,-3525,-8.06
UAE_159,2023-05,1833,1706,-3994,-4443,-6.93
UAE_159,2023-06,5352,5066,-4599,-5210,-5.34
UAE_159,2023-07,5630,6186,-7641,-7578,9.88
UAE_159,2023-08,3149,3028,-2302,-2271,-3.84
UAE_159,2023-09,3557,3381,-3111,-3073,-4.95
UAE_159,2023-10,3117,3170,-3929,-4149,1.7
UAE_159,2023-11,1718,1585,-3826,-3963,-7.74
UAE_159,2023-12,771,748,-2742,-2968,-2.98
UAE_159,2024-01,4125,4270,-3972,-4626,3.52
UAE_159,2024-02,2575,2493,-3475,-3250,-3.18
UAE_159,2024-03,2359,2489,-5608,-6525,5.51
UAE_159,2024-04,6734,6375,-6056,-5650,-5.33
UAE_159,2024-05,6734,6944,-7504,-6770,3.12
UAE_159,2024-06,2810,3022,-7897,-7275,7.54
UAE_159,2024-07,6146,6344,-6022,-5593,3.22
UAE_159,2024-08,2347,2194,-8595,-8388,-6.52
UAE_159,2024-09,1517,1651,-8309,-7485,8.83
UAE_159,2024-10,3666,3610,-6417,-5944,-1.53
UAE_159,2024-11,1028,1139,-2014,-2173,10.8
UAE_159,2024-12,2609,2512,-4062,-4209,-3.72
UAE_159,2025-01,2160,2113,-3550,-3908,-2.18
UAE_159,2025-02,2451,2685,-4474,-3962,9.55
UAE_159,2025-03,3177,3232,-1709,-1573,1.73
UAE_159,2025-04,2621,2404,-7091,-7281,-8.28
UAE_159,2025-05,3535,3922,-6369,-6569,10.95
UAE_159,2025-06,1198,1249,-3620,-3334,4.26
UAE_159,2025-07,3810,3574,-5422,-4907,-6.19
UAE_159,2025-08,4011,3836,-2692,-2712,-4.36
UAE_159,2025-09,4146,3875,-5493,-5188,-6.54
UAE_159,2025-10,2890,3070,-1152,-1115,6.23
UAE_159,2025-11,3294,3386,-356,-352,2.79
UAE_159,2025-12,1113,1031,-3564,-3601,-7.37
UAE_160,2023-01,133293,124039,-6282,-6189,-6.94
UAE_160,2023-02,138670,153786,6719,6739,10.9
UAE_160,2023-03,231444,254288,20299,22252,9.87
UAE_160,2023-04,142123,150654,-8309,-9374,6.0
UAE_160,2023-05,92333,97218,13071,12255,5.29
UAE_160,2023-06,346318,362946,50380,45852,4.8
UAE_160,2023-07,78659,75316,-6220,-6167,-4.25
UAE_160,2023-08,599750,560419,149201,140769,-6.56
UAE_160,2023-09,141040,148362,17346,19924,5.19
UAE_160,2023-10,72427,77484,-8540,-9034,6.98
UAE_160,2023-11,124664,127215,290,262,2.05
UAE_160,2023-12,142958,146839,1813,2022,2.71
UAE_160,2024-01,46054,42709,-13146,-11686,-7.26
UAE_160,2024-02,86086,91533,-4058,-4314,6.33
UAE_160,2024-03,60197,61356,-9437,-9172,1.93
UAE_160,2024-04,120431,112613,11406,10741,-6.49
UAE_160,2024-05,164681,151390,-2648,-2724,-8.07
UAE_160,2024-06,285283,306663,20319,20917,7.49
UAE_160,2024-07,598446,569518,120804,119924,-4.83
UAE_160,2024-08,262960,258721,45857,49879,-1.61
UAE_160,2024-09,54195,56430,-5891,-6520,4.12
UAE_160,2024-10,162851,178237,22682,24990,9.45
UAE_160,2024-11,13315,12364,-9412,-10234,-7.14
UAE_160,2024-12,69732,64698,-16234,-18562,-7.22
UAE_160,2025-01,159128,146864,16702,16097,-7.71
UAE_160,2025-02,195814,195433,-13667,-13383,-0.19
UAE_160,2025-03,32864,30997,-3336,-3277,-5.68
UAE_160,2025-04,477968,501090,69350,61362,4.84
UAE_160,2025-05,52296,51940,-19828,-18455,-0.68
UAE_160,2025-06,161147,152650,9552,9270,-5.27
UAE_160,2025-07,78676,73096,6189,6566,-7.09
